active,agency_name,department_name,extraction_date,first_notice_date,is_it_services,naics_code,notice_code,notice_type,office_name,opportunity_id,pop_city,pop_state,psc_code,response_deadline,sam_url,set_aside,solicitation_number,title
True,Department of the Navy,Department of Defense,2026-01-21,2025-03-21T11:00:34+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,b6a99ef6-70ad-4627-9cf3-96fd9523b004,,,4820,2025-04-21T20:30:00+00:00,https://sam.gov/opp/7634e2ecfbe6495289bcfb01cb743cd9/view,,N0010425QFC18,"PARTS KIT,BALL VALV"
True,Department of the Navy,Department of Defense,2026-01-21,2024-09-20T08:11:30+00:00,False,333413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,c647efd4-2443-4e8d-945b-af3275571850,,,4140,2024-11-20T20:30:00+00:00,https://sam.gov/opp/d300081c91b841a4adb53fc605e62ebe/view,,N0010424QSE05,"41--FAN,TUBEAXIAL, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2024-07-15T10:37:08+00:00,False,336612,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8bf8725b-bb8a-4a79-bf34-0e315f5147a2,,,2040,2024-12-16T20:30:00+00:00,https://sam.gov/opp/33e8de58f3914225a292ef17abcf44fd/view,,N0010424QNC99,"20--MATERIAL,RADAR ABSO"
True,Department of the Navy,Department of Defense,2026-01-21,2021-09-24T07:17:37+00:00,False,334513,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,3df1a1d0-daa2-429d-8653-0af368734f18,,,6685,2024-11-14T20:30:00+00:00,https://sam.gov/opp/6e19923d126a4793904b9b06482f2763/view,,N0010421QFD66,"66--INDICATOR,PRESSURE"
True,Department of the Navy,Department of Defense,2026-01-21,2024-09-24T07:16:13+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,13f02363-0673-4562-8d6c-c9ad255ca78f,,,7E20,2024-11-12T20:30:00+00:00,https://sam.gov/opp/894b07f3ab1f4d8ba37e0e7a7d54871a/view,,N0010424QCD73,SIM NETWORK ADAPT
True,Department of the Navy,Department of Defense,2026-01-21,2024-08-13T09:04:17+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,fb913d32-0d7d-4fe6-89b2-e2a5d852fb4c,,,4810,2024-11-15T20:30:00+00:00,https://sam.gov/opp/59455acefa454ee185bd8d4008ad8015/view,,N0010424QZC12,"48--ACTUATOR,HYDRAULIC-"
True,Department of the Navy,Department of Defense,2026-01-21,2024-10-08T08:09:22+00:00,False,334515,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,0a3d5b28-3800-4bfe-960b-7bc3a9f2aa86,,,6630,2024-11-29T20:30:00+00:00,https://sam.gov/opp/96382e8798104f3ab1c8fae204af7298/view,,N0010425QZA01,"66--ANALYZER,OXYGEN, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2024-09-05T07:25:28+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,99fae32a-ee49-4864-940a-0f1e0632f9ae,,,5998,2024-11-05T20:30:00+00:00,https://sam.gov/opp/6b551f3c491d46bbac445bd1ec6c1c40/view,,N0010424QJC61,CIRCUIT CARD ASSEMB
True,Department of the Navy,Department of Defense,2026-01-21,2023-12-20T11:55:11+00:00,False,333998,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,29d6a9a8-9a0e-45ad-8474-9c080f257647,,,99,2024-10-28T20:30:00+00:00,https://sam.gov/opp/f814da90e83c47caa5a9192ce0689cf0/view,,N0038324QT188,GRILL
True,Department of the Navy,Department of Defense,2026-01-21,2024-09-09T07:31:40+00:00,False,334416,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,69fcaf7a-54db-4adf-a19c-b41a69d88470,,,5950,2024-11-01T20:30:00+00:00,https://sam.gov/opp/e2cae2b5fd6f4aa0888370195ddf63dc/view,,N0010424QQE32,"TRANSFORMER,POWER"
True,Department of the Navy,Department of Defense,2026-01-21,2024-03-20T08:01:55+00:00,False,334220,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,a1755587-1c98-4606-98ab-c5fe589b4807,,,5985,2024-10-31T20:30:00+00:00,https://sam.gov/opp/7db75d5c849344b79dfd3a9f4ab17bb4/view,,N0010424QSC81,RADOME
True,Department of the Navy,Department of Defense,2026-01-21,2024-08-15T08:12:41+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,7a692f75-3528-4f09-a65b-3df070eaca40,,,5998,2024-10-23T20:30:00+00:00,https://sam.gov/opp/eb39cdeab76f499abc1a484668081d27/view,,N0010424QCD59,CIRCUIT CARD ASSEMB
True,Department of the Navy,Department of Defense,2026-01-21,2024-01-30T09:04:33+00:00,False,333914,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,5755d46c-2359-4698-8b0e-11bbb40bb6e7,,,4320,2024-10-21T20:30:00+00:00,https://sam.gov/opp/1ee7c2167c8d4f1398ffee641bf08613/view,,N0010423QFD13,"43--SHAFT,PUMP"
True,Department of the Navy,Department of Defense,2026-01-21,2024-10-09T07:52:54+00:00,False,333613,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,4dd4bfb1-5069-4fde-8c54-9e76b56a9f3e,,,3040,2024-11-08T21:30:00+00:00,https://sam.gov/opp/576d26d10ac44daabd05a6c501183a34/view,,N0010425QFA07,"30--SHAFT,INTERLOCK"
True,Department of the Navy,Department of Defense,2026-01-21,2024-10-10T07:42:27+00:00,False,334514,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,f7d3903a-228f-4180-a6d6-05d5a151340d,,,6680,2024-11-20T20:30:00+00:00,https://sam.gov/opp/cbf606e55f3641a8969798bdb9af820f/view,,N0010424QFD04,VENTURI METER
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-07T10:24:27+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,f8de2d02-6e4a-4d9c-9ec1-a324851ba3b4,,,4820,2026-02-19T20:30:00+00:00,https://sam.gov/opp/e2398162feb44bdf8a133ea82d08d8c0/view,,N0010426QZA06,"VALVE,GLOBE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-09-23T09:04:07+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,e7389884-ff1f-43b5-b8e4-109f6fe4b422,,,4820,2026-01-21T21:30:00+00:00,https://sam.gov/opp/b3a88c5492534453ad303aabfa4ec292/view,,N0010425QZE23,"HOUSING,SEAL"
True,Department of the Navy,Department of Defense,2026-01-21,2026-01-06T23:19:57+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8353b5fb-7f7e-4c25-9aa4-7e449d0e4d38,,,4820,2026-02-10T20:30:00+00:00,https://sam.gov/opp/e30ef74b5b13435d99be83c689f870f6/view,,N0010426RFA80,48--C.O.R.D.
True,Department of the Navy,Department of Defense,2026-01-21,2025-08-12T08:51:19+00:00,False,336612,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8faed11d-0aea-4a6f-9e22-d74d864d43e6,,,2040,2026-01-30T20:30:00+00:00,https://sam.gov/opp/26630fe1339544e7ab9a762d5e8ade97/view,,N0010425QFF27,COUPLING
True,Department of the Navy,Department of Defense,2026-01-21,2025-07-07T08:01:26+00:00,False,335311,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,fc065623-6902-4a11-a291-110f3d15cb34,,,6150,2026-01-12T20:30:00+00:00,https://sam.gov/opp/be1d66739d6f46c5b6c2e74b5d6b7e29/view,,N0010425QFD72,"61--CABLE ASSEMBLY,POWE- AND SIMILAR REPLACEMENT PARTS"
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-12T10:03:29+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,9b8eea2d-eed4-4b30-8c94-48495d6da7a8,,,4730,2025-12-29T20:30:00+00:00,https://sam.gov/opp/9b8eea2deed44b308c9448495d6da7a8/view,,N0010426QFA95,"47--CONNECTION,FLEXIBLE- AND SIMILAR REPLACEMENT PARTS"
True,Department of the Navy,Department of Defense,2026-01-21,2025-06-24T08:09:23+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8500f7c4-5f9e-42ce-9c51-695dd7bfd293,,,4730,2025-12-04T20:30:00+00:00,https://sam.gov/opp/f09bfffb0b6f4415b46de91e4759dc67/view,,N0010425QFE44,TAILPIECE ASSEMBLY
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-02T09:33:33+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,0b246089-63ca-433a-b0f7-9fb9f8bed031,,,4730,2026-06-22T20:30:00+00:00,https://sam.gov/opp/0b24608963ca433ab0f79fb9f8bed031/view,,N0010426QFA21,"STRAINER, WYE 3.00"
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-26T10:02:40+00:00,False,339991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,79a15228-9b11-43e4-9e2c-71a72645d637,,,5330,2025-12-11T20:30:00+00:00,https://sam.gov/opp/79a152289b1143e49e2c71a72645d637/view,,N0010426QFA87,SEAL ASSEMBLY
True,Department of the Navy,Department of Defense,2026-01-21,2025-08-06T08:16:04+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,dac5c383-11c7-40d8-8a71-00a4f3204a7d,,,4820,2025-12-18T20:30:00+00:00,https://sam.gov/opp/dee7d5f9ff8f4e3dae9761bc43531cb9/view,,N0010425QZD57,"48--STEM,FLUID VALVE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-09-02T18:17:03+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,661f0ce0-c09c-4655-b0f9-4583d1e1694c,,,4820,2025-12-22T20:30:00+00:00,https://sam.gov/opp/70f7a55aa9ae4807b79907c23df81243/view,"{'code': 'NONE', 'description': 'No set aside used'}",N0010425QZD65,"48--VALVE,BALL - AND OTHER REPLACEMENT PARTS, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-08-15T08:50:11+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,8a653762-c12d-4fe2-a6ed-d29c3e77ff5d,,,4730,2025-12-17T20:30:00+00:00,https://sam.gov/opp/656cc003d46f4c7191c5fdd08020770a/view,,N0010425QFF40,"TAILPIECE,UNION"
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-13T23:51:17+00:00,False,339991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,c2d96534-0596-462d-9ded-de5817e59ab0,,,5330,2025-11-28T20:30:00+00:00,https://sam.gov/opp/c2d965340596462d9dedde5817e59ab0/view,,N0010426QFA61,SEAL ASSY WELDMENT
True,Department of the Navy,Department of Defense,2026-01-21,2024-09-11T07:34:06+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,89b55217-ee53-493f-82cb-1e3bd8ae6df3,,,4730,2025-11-20T20:30:00+00:00,https://sam.gov/opp/3a444d52d439475e9ae2ef79ca0cdf95/view,,N0010424QFF18,"COUPLING,FLEXIBLE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-08-26T09:01:11+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,ee199dfa-7ad0-4cad-ad8b-ba24b031d333,,,4820,2025-10-29T20:00:00+00:00,https://sam.gov/opp/f6c779d1f10247f49904743a2c4527d0/view,,N0010425RZD75,"48--VALVE, ANGLE RELIEF"
True,Department of the Navy,Department of Defense,2026-01-21,2024-07-24T00:13:06+00:00,False,332510,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,9c2ff542-1440-4169-99f9-00b83c2c76e9,,,5340,2025-09-05T20:30:00+00:00,https://sam.gov/opp/450484a73daf4630bb074634f72b8687/view,,N0010424QFD87,"COVER,ACCESS"
True,Department of the Navy,Department of Defense,2026-01-21,2024-08-12T07:20:40+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,22ef1611-bc10-4a81-ae82-7b1f9392fb76,,,4820,2025-07-31T20:30:00+00:00,https://sam.gov/opp/ff832bce8fe74be88cf771a781369fae/view,,N0010424QFE05,"48--PARTS KIT,STOP-CHEC"
True,Department of the Navy,Department of Defense,2026-01-21,2025-06-13T08:20:59+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,45100d47-39a9-40c1-9805-801d5fbbf71a,,,4820,2025-09-04T20:30:00+00:00,https://sam.gov/opp/ca61cd6ca1d94b3abc8c0a6ed8ab4222/view,,N0010425QZC77,"48--VALVE,RELIEF,PRESSU"
True,Department of the Navy,Department of Defense,2026-01-21,2025-07-22T07:36:32+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,326d7a6b-82f7-429a-b250-faf7ba9380fe,,,4820,2025-09-05T20:30:00+00:00,https://sam.gov/opp/f460cbca0e6b49c282adf518cb5e1d7a/view,,N0010425QZD48,"48--PARTS KIT,STOP-CHEC"
True,Department of the Navy,Department of Defense,2026-01-21,2025-07-16T08:57:16+00:00,False,339991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,596e0c7d-bd41-4b72-8367-5c525ba5536d,,,5330,2025-08-15T18:00:00+00:00,https://sam.gov/opp/596e0c7dbd414b7283675c525ba5536d/view,,N0010425RZD06,"53--SEAL, ASSEMBLY"
True,Department of the Army,Department of Defense,2026-01-21,2025-04-11T16:07:46+00:00,False,532490,o,Solicitation,W6QM MICC-FT KNOX,c3484232-f042-407c-8e21-58951d491afb,Fort Knox,KY,W041,2025-04-29T15:00:00+00:00,https://sam.gov/opp/79bda18977574c939887aba31358e402/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",W9124D25QA103,"HVAC SHORT TERM RENTAL SUPPORT FOR CST TENTS AT FT KNOX, KY."
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-07T07:49:41+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,2f3eb3cd-ba41-4388-89e9-8921257c94d5,,,4820,2025-05-05T20:30:00+00:00,https://sam.gov/opp/99e7cf9827f64434943325404bedb0c2/view,,N0010425QFC76,"ORIFICE BLOCK,VALVE"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-03T07:51:07+00:00,False,332991,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT MECH,ef70f11e-03d2-46c8-87ec-54f40039616e,,,3120,2025-05-05T20:30:00+00:00,https://sam.gov/opp/1b498b3e8c504d4ca0c8c29bd79a6fa9/view,,N0010425QFC68,"31--BEARING,SLEEVE"
True,Defense Logistics Agency,Department of Defense,2026-01-21,2025-04-16T17:15:42+00:00,False,314999,k,Combined Synopsis/Solicitation,DLA TROOP SUPPORT,3d24b084-75c4-4527-abd5-0319b6b27596,,,42,2025-04-28T00:00:00+00:00,https://sam.gov/opp/3d24b08475c44527abd50319b6b27596/view,,SPE8E625T2478,"42--NAVY,HEAVY,SMOKE,FL"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T16:18:23+00:00,False,336320,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,63afa184-e3b2-4df3-a8c7-3e0ea2a29261,,,6220,2025-05-01T20:30:00+00:00,https://sam.gov/opp/63afa184e3b24df3a8c73e0ea2a29261/view,,N0038325QT310,"LIGHT,LANDING,AIRCR"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T14:49:03+00:00,False,336320,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,89bd8288-9d23-47f2-8d4f-7c05db2da6d9,,,6220,2025-05-01T20:30:00+00:00,https://sam.gov/opp/89bd82889d2347f28d4f7c05db2da6d9/view,,N0038325QT309,"LIGHT,LANDING,AIRCR"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T14:34:28+00:00,False,336413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,b75494c9-d4c1-4cfb-9932-ce6a8b7d2872,,,1710,2025-05-16T20:30:00+00:00,https://sam.gov/opp/b75494c9d4c14cfb9932ce6a8b7d2872/view,,N0038325QP238,"ACTUATOR,ASSY,CROV,"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T12:32:57+00:00,False,336413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,929228cd-9899-40a0-9361-846cc00e6bb9,,,1650,2025-05-16T18:00:00+00:00,https://sam.gov/opp/929228cd989940a09361846cc00e6bb9/view,,N0038325RB228,"16--DRIVE UNIT,HYDRAULI, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T12:29:09+00:00,False,336413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,3ba99dd7-29f3-4265-8095-25527715afbe,,,1650,2025-05-16T18:00:00+00:00,https://sam.gov/opp/3ba99dd729f34265809525527715afbe/view,,N0038325RB227,"16--DRIVE UNIT,HYDRAULI, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T12:07:01+00:00,False,332919,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,e00fec6c-4645-4089-a4cc-5368facb4c8d,,,4820,2025-05-16T20:30:00+00:00,https://sam.gov/opp/e00fec6c46454089a4cc5368facb4c8d/view,,N0038325QH169,"48--VALVE,REGULATING,FL, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T12:02:55+00:00,False,336413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,c6f441a0-84e3-449b-b626-df1fd5047ad0,,,1680,2025-05-16T18:00:00+00:00,https://sam.gov/opp/c6f441a084e3449bb626df1fd5047ad0/view,,N0038325RH164,"16--MODULE HYD FLT,CON,, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T11:58:48+00:00,False,336413,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,79110cd2-aa2d-4538-a1fc-42e0d054c10e,,,1680,2025-05-16T20:30:00+00:00,https://sam.gov/opp/79110cd2aa2d4538a1fc42e0d054c10e/view,,N0038325QH096,"16--NRP,FUEL-NO AIR VA, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T11:51:14+00:00,False,334412,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,07f2a66d-a838-482a-bf83-5762262da51d,,,5998,2025-05-16T20:30:00+00:00,https://sam.gov/opp/07f2a66da838482abf835762262da51d/view,,N0038325QH143,"59--CIRCUIT CARD ASSEMB, IN REPAIR/MODIFICATION OF"
True,Department of the Navy,Department of Defense,2026-01-21,2025-04-16T11:44:12+00:00,False,335931,o,Solicitation,NAVSUP WEAPON SYSTEMS SUPPORT,70cd19e3-d225-4ce9-90bb-63c0548b3ecd,,,6130,2025-05-16T18:00:00+00:00,https://sam.gov/opp/70cd19e3d2254ce990bb63c0548b3ecd/view,,N0038325RD094,"61--INVERTER,POWER,STAT, IN REPAIR/MODIFICATION OF"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-09T18:52:55+00:00,False,611430,k,Combined Synopsis/Solicitation,FA8601  AFLCMC PZIO,9346e6c8-1e99-464d-8e8e-191f99cfbefa,Wright Patterson AFB,OH,U099,2025-04-29T16:00:00+00:00,https://sam.gov/opp/ea093b8f69504bcfab657ac181b1846d/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA860125Q0055,ICD 705/SSM Physical Security Training
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-09T15:11:39+00:00,False,327390,k,Combined Synopsis/Solicitation,FA4608  2 CONS LGC,5333a48d-a446-4ca3-a252-dfbfb960f75c,Barksdale AFB,LA,5680,2025-04-23T18:30:00+00:00,https://sam.gov/opp/337475e57bfe4975b5246beae47aeda1/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QC030,Concrete Jersey Barriers
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-03T14:36:18+00:00,False,561710,o,Solicitation,FA4877  355 CONS PK,a30dc014-8716-45d6-b1b2-eab8c161e732,Tucson,AZ,S207,2025-04-16T21:00:00+00:00,https://sam.gov/opp/29d1e8573070451e898d9c21cfffa3c7/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA487725QA284,Termite Removal
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-03T13:08:07+00:00,False,335929,k,Combined Synopsis/Solicitation,FA4608  2 CONS LGC,dd7c9285-ca88-4ed4-86b7-14b75e995f13,Barksdale AFB,LA,6145,2025-04-17T18:30:00+00:00,https://sam.gov/opp/ee41aca3e6a14fda95fbdea03c069bb2/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QC051,Underground Cable
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-09T18:39:54+00:00,False,327390,k,Combined Synopsis/Solicitation,FA4608  2 CONS LGC,caedf87d-36df-439c-87ca-e97085514ef1,Barksdale AFB,LA,5440,2025-05-07T18:30:00+00:00,https://sam.gov/opp/caedf87d36df439c87cae97085514ef1/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QC021,Military Working Dog Obstacle Course
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-08T15:32:40+00:00,False,315990,o,Solicitation,FA4877  355 CONS PK,aa09adf1-e93e-4b7e-9ed8-c4d3b7c4ab95,Tucson,AZ,8415,2025-04-14T21:00:00+00:00,https://sam.gov/opp/331d1f5a51424d8185bea9f2c9c20db9/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA487725QA330,355 LRS - Deployment Gear
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-08T15:32:36+00:00,False,315990,o,Solicitation,FA4877  355 CONS PK,c6b42766-3071-4f82-a2fe-75a2c3caeed7,Tucson,AZ,8415,2025-04-14T21:00:00+00:00,https://sam.gov/opp/e8418b5310f84c28b9f888b91d358d62/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA487725QA283,355 CES - Deployment Gear
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-18T18:44:36+00:00,False,334416,k,Combined Synopsis/Solicitation,FA4608  2 CONS LGC,140e5e88-2442-4d6c-af38-010893ff3b41,Barksdale AFB,LA,5950,2025-05-06T18:30:00+00:00,https://sam.gov/opp/403b43c405b445bc98e7bd45fe7b03dc/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QC067,Transformers
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-08T17:24:26+00:00,False,561210,o,Solicitation,FA4608  2 CONS LGC,eab6e1d9-95d5-4a52-aa4a-62ac8baf2c8e,Barksdale AFB,LA,S216,2025-04-28T21:00:00+00:00,https://sam.gov/opp/eab6e1d995d54a52aa4a62ac8baf2c8e/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QS117,Pool Sunshade
True,Defense Logistics Agency,Department of Defense,2026-01-21,2025-04-02T18:40:06+00:00,False,493190,o,Solicitation,DLA ENERGY,e5a38bcb-ce97-4cdf-af02-d5772826e611,,,X1GC,2025-05-01T19:00:00+00:00,https://sam.gov/opp/d3281774379a46e1adea59d014bd1d5b/view,"{'code': '8A', 'description': '8a Competed'}",SPE60325R0509,"Government-owned, Contractor-operated (GOCO) Aircraft/Ground Fuel Services and Fuel Storage & Distribution services at Gila Bend Air Force Auxiliary Field (AFAF), AZ and Columbus Air Force Base AFB, MS"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-07T18:37:12+00:00,False,541930,k,Combined Synopsis/Solicitation,FA8601  AFLCMC PZIO,3ca7c431-58e6-4bd6-81bc-2f6c228c7a25,Wright Patterson AFB,OH,R608,2025-04-11T14:00:00+00:00,https://sam.gov/opp/b771fd789c9c4e5b8fe835d82be9a335/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA860125,NASIC ASL Interpreter Services
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-04T23:06:24+00:00,False,334220,o,Solicitation,FA4877  355 CONS PK,941d041b-fe17-40e6-bb98-60c142ff84b4,Tucson,AZ,5826,2025-04-11T18:00:00+00:00,https://sam.gov/opp/6b19f51ce6f64cd79189d46f175b8e63/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA487725QA276,Brand Name David Clark 40600G-05 H10-13X Headsets and Comfort Kits
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-03T22:52:38+00:00,False,326299,o,Solicitation,FA4877  355 CONS PK,b05b2a11-3a9b-4e7d-adc8-4334ad14847a,Tucson,AZ,4220,2025-04-10T18:00:00+00:00,https://sam.gov/opp/ab3d3f4dd70e43b9aa329316beb94d8d/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA487725QA158,"Brand Name: PECI Flotation, LLC -Tactical Flotation Support Systems"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-08T21:32:31+00:00,False,334310,k,Combined Synopsis/Solicitation,FA8201  OL H  PZIO,0da77851-37e0-418e-ab7a-dbccf80b9cad,Hill Air Force Base,UT,5836,2025-04-22T17:00:00+00:00,https://sam.gov/opp/0da7785137e0418eab7adbccf80b9cad/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA8201-25-Q-AV01,"Audio Visual Equipment for the Hill Aerospace Museum, Hill Air Force Base, UT"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-03T20:09:28+00:00,False,561210,k,Combined Synopsis/Solicitation,FA8571  MAINT CONTRACTING AFSC PZIM,524c3e4c-79d5-42ba-97ac-0dde7d2258d6,Warner Robins,GA,S216,2025-04-10T19:00:00+00:00,https://sam.gov/opp/0d8ecaf4445146b8b7b08802fd67f82d/view,"{'code': 'WOSB', 'description': 'Women-Owned Small Business'}",FA857125Q0054,"Robins North- Facility Maintenance Support, Grounds Maintenance, Pest Control, Dumpster Services, and Boiler Maintenance"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-17T16:36:06+00:00,False,333415,k,Combined Synopsis/Solicitation,FA4608  2 CONS LGC,99f6fef1-7ea6-4006-9d7b-6e9a68d3f9ba,Barksdale AFB,LA,4120,2025-04-28T16:00:00+00:00,https://sam.gov/opp/99f6fef17ea640069d7b6e9a68d3f9ba/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA460825QC052,8th AF Chiller B5345
True,Department of the Air Force,Department of Defense,2026-01-21,2025-04-01T20:09:43+00:00,False,321992,o,Solicitation,FA2543  460 CONS,cd6b1636-9137-4d36-8d3a-665680a4838b,Aurora,CO,Z2JZ,2025-04-18T16:00:00+00:00,https://sam.gov/opp/ef718ea572cb4a6e9d3d83b66324ae62/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FA254325R0005,Fitness Center Sauna(s) Project FY25
True,Department of the Air Force,Department of Defense,2026-01-21,2024-10-23T21:17:19+00:00,False,813110,k,Combined Synopsis/Solicitation,FA9301  AFTC PZIO,9afc3143-8a42-4bd0-8bf4-292d19c809f3,Edwards,CA,G002,2024-11-26T00:00:00+00:00,https://sam.gov/opp/a5d8fc2e814043d28039f49f38d5c13e/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",F1SEAM4249AW01,Chapel Services
