active,agency_name,department_name,extraction_date,first_notice_date,is_it_services,naics_code,notice_code,notice_type,office_name,opportunity_id,pop_city,pop_state,psc_code,response_deadline,sam_url,set_aside,solicitation_number,title
True,Department of the Air Force,Department of Defense,2026-01-21,2025-11-19T16:01:14+00:00,True,541330,s,Special Notice,FA9101  AEDC PKP   PROCRMNT BR,2e79a394-5d75-4af6-aa68-8d215f663729,COOPERTOWN,TN,R425,2025-11-24T18:00:00+00:00,https://sam.gov/opp/2e79a3945d754af6aa688d215f663729/view,"{'code': 'NONE', 'description': 'No set aside used'}",FA910126EngineTechSupport,Notice of Intent to Sole Source - Engine Testing Technical Support
True,Department of the Air Force,Department of Defense,2026-01-21,2025-10-30T14:50:32+00:00,True,541330,o,Solicitation,FA8134  AFLCMC WLK,0405db8a-7fd0-4af5-98eb-662e446fe496,Oklahoma City,OK,K016,2026-05-18T17:00:00+00:00,https://sam.gov/opp/37c70b67d1554d27bbce89cea0fe8065/view,"{'code': 'NONE', 'description': 'No set aside used'}",FA813426RB001,Engineering Support Services - Commercial Derivative Aircraft
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-18T21:14:21+00:00,True,541330,s,Special Notice,NIWC PACIFIC,5db87fbd-e7f0-4a05-ab8d-ff0cf11b180f,,,R425,2025-11-21T16:00:00+00:00,https://sam.gov/opp/5db87fbde7f04a05ab8dff0cf11b180f/view,,N66001-26-Q-6014,N66001-26-Q-6014 - Notice of Intent to Award Sole Source to THE CHARLES STARK DRAPER LABORATORY
True,Department of the Army,Department of Defense,2026-01-21,2025-11-13T19:24:23+00:00,True,541330,r,Sources Sought,W076 ENDIST FT WORTH,cc2e1a4f-cd14-4426-bd0d-5d0a02a23cb1,,,C1DA,2025-12-01T21:00:00+00:00,https://sam.gov/opp/70701c5424f042c9b88713130787977d/view,,W9126G26RA040,Architectural Engineering Services - Veterans Affairs New Medical Center San Antonio SATOC
True,Department of the Army,Department of Defense,2026-01-21,2025-11-18T13:14:47+00:00,True,541330,r,Sources Sought,US ARMY ENGINEER DISTRICT CHARLESTO,6a437256-0ef2-4c3a-8240-afc4d80b0594,,SC,C219,2025-12-02T15:00:00+00:00,https://sam.gov/opp/6a4372560ef24c3a8240afc4d80b0594/view,"{'code': 'NONE', 'description': 'No set aside used'}",W912HP26RA015,A&E FLETC Design update
True,Department of the Air Force,Department of Defense,2026-01-21,2025-10-24T00:03:57+00:00,True,541330,k,Combined Synopsis/Solicitation,FA5004  354 CONS PK,60562393-01c7-401c-a1a9-50873e461b00,Eielson AFB,AK,C219,2025-12-01T21:00:00+00:00,https://sam.gov/opp/d97faed58f3940b28fee364974e33996/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",FTQW251108,"FTQW 25-1108, Code Study"
True,Department of the Army,Department of Defense,2026-01-21,2025-11-14T22:22:58+00:00,True,541330,s,Special Notice,W2SD ENDIST PHILADELPHIA,9fdbe31c-4700-4dd0-a2af-4425dd2d9169,,PA,C1ED,2025-11-28T20:00:00+00:00,https://sam.gov/opp/9fdbe31c47004dd0a2af4425dd2d9169/view,,,Notice of Intent to Sole Source - Modification for Contract - W912BU22D0014
True,Department of the Army,Department of Defense,2026-01-21,2025-10-06T18:00:23+00:00,True,541330,k,Combined Synopsis/Solicitation,W2SD ENDIST NEW YORK,94de0d70-8caa-4a97-a759-a4be8845dd83,New York,NY,C219,2025-11-24T19:00:00+00:00,https://sam.gov/opp/ad02bbae3a714ff58f049aa13dab1e2c/view,,W912DS26RA003,MATOC for General Architect Engineering services
True,Department of the Air Force,Department of Defense,2026-01-21,2025-10-01T14:05:40+00:00,True,541330,o,Solicitation,FA4897  366 FAS PKP,f74d265c-3a26-4016-9c12-ffee2ced91cf,,,C1JZ,2025-11-21T22:00:00+00:00,https://sam.gov/opp/5e82393fa0ed4abb89d57ad3fb3fcd91/view,,FA489726RA001,Architect-Engineer Services SATOC IDIQ
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-13T21:30:11+00:00,True,541330,r,Sources Sought,NAWC TRAINING SYSTEMS DIV,f6af31b4-5040-4b22-91e4-c098a002abd2,Jacksonville,NC,U099,2026-11-20T22:00:00+00:00,https://sam.gov/opp/86ccf4d790a141f3b0fcd7aff7d2fb60/view,"{'code': 'SDVOSBC', 'description': 'Service-Disabled Veteran-Owned Small Business Set Aside'}",N6134026R0013,CH-53K HMHT-302 Training Program Curriculum Revisions - Sources Sought Notice
True,Department of the Army,Department of Defense,2026-01-21,2025-09-09T20:15:09+00:00,True,541330,r,Sources Sought,W6QK ACC-RSA,a57f536b-b9fb-42c9-aacb-46631ac27ac1,Redstone Arsenal,AL,R425,2025-11-26T22:30:00+00:00,https://sam.gov/opp/aa0afc6ef71d4694b79c101c1569c74a/view,"{'code': 'NONE', 'description': 'No set aside used'}",W58SFN-26-R-0051,"Rapid Advanced Prototyping, Threat Environments, and Representation (RAPTER)"
True,Department of the Air Force,Department of Defense,2026-01-21,2025-11-07T16:36:44+00:00,True,541330,s,Special Notice,FA9101  AEDC PKP   PROCRMNT BR,04348b1a-822e-49f8-8eef-da80a3b6c5cd,COOPERTOWN,TN,R425,2025-11-21T20:00:00+00:00,https://sam.gov/opp/da527cdb1954450db8c0f7bcc3dc40f1/view,,FA910126RB003,Notice of Intent to Sole Source - Lead System Design Integrator
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-12T18:46:11+00:00,True,541330,r,Sources Sought,NAVSEA HQ,97b756fe-f0be-4776-a5ef-0cffed314f00,,,R425,2025-11-28T20:30:00+00:00,https://sam.gov/opp/97b756fef0be4776a5ef0cffed314f00/view,"{'code': 'NONE', 'description': 'No set aside used'}",N00024-27-R-5405,N00024-27-R-5405_CIWS DA FY27-31 Sources Sought
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-10T18:39:03+00:00,True,541330,s,Special Notice,STRATEGIC SYSTEMS PROGRAMS,a544b78b-ed14-4fda-a88f-17dd2db0199c,Pittsfield,MA,1220,2025-11-25T22:00:00+00:00,https://sam.gov/opp/a544b78bed144fdaa88f17dd2db0199c/view,"{'code': 'NONE', 'description': 'No set aside used'}",N0003024C1005P0TBD5,ADVANCED FIRE CONTROL SYSTEM DEVELOPMENT
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2026-01-20T22:47:26+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,5fb9c651-13ab-4387-bb77-da2b47707ee3,,,AC12,2026-02-02T16:00:00+00:00,https://sam.gov/opp/5fb9c65113ab4387bb77da2b47707ee3/view,,DARPA-SN-26-17,Deep Thoughts Industry Day
True,Department of the Army,Department of Defense,2026-01-21,2026-01-20T17:07:41+00:00,True,541715,s,Special Notice,W6QK INSCOM BELVOIR,af8da303-5d54-4a08-b4bf-4e073efb42bb,,,AC12,2026-02-19T22:00:00+00:00,https://sam.gov/opp/af8da3035d544a08b4bf4e073efb42bb/view,,,NGIC Foreign Materiel Exploitation (FME) Request for Information (RFI)
True,Department of the Navy,Department of Defense,2026-01-21,2026-01-20T16:03:37+00:00,True,541715,o,Solicitation,NIWC ATLANTIC,08614d61-b961-4bc9-9b93-7da43fb8f1c0,,,AC13,2026-02-04T18:00:00+00:00,https://sam.gov/opp/08614d61b9614bc99b937da43fb8f1c0/view,,N6523626S0001,AOI 26-A001 UNIT
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-05T15:39:51+00:00,True,541715,s,Special Notice,NIWC ATLANTIC,e19be75c-fab6-4628-9d2d-9116ec8d50fa,,,,,https://sam.gov/opp/d72aae6312de4c4da25c73c56018baed/view,,N6523626S0001,NIWC Atlantic Rapid Capabilities Office Commercial Solutions Opening 
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-19T18:46:47+00:00,True,541715,p,,NUWC DIV NEWPORT,97e695d2-5330-453e-9936-8a31b82f3d18,,RI,AC33,2026-02-06T19:00:00+00:00,https://sam.gov/opp/2b50593ec6c440f3bca23ebf33c33b42/view,,N66604-26-9-XXXX,RFI - Commercial Solutions Opening: Tactical Oceanography Supporting Full-Spectrum Undersea Warfare
True,Department of the Army,Department of Defense,2026-01-21,2026-01-16T19:16:51+00:00,True,541715,r,Sources Sought,W6QK ACC-APG NATICK,0caa280e-a77f-4269-9e5b-4a7268e4aea6,Natick,MA,AJ12,2026-03-01T22:00:00+00:00,https://sam.gov/opp/0caa280ea77f42699e5b4a7268e4aea6/view,,W911QY26NUTRIENTANALYSIS,Nutrient Analysis Sevices
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-18T22:37:29+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,e94d80fd-99ad-45c6-a871-72479d9f151e,,,AC13,2026-01-30T21:00:00+00:00,https://sam.gov/opp/840287eb304446ad8e3d8db3c9f54778/view,,DARPA-PS-26-03,Frosty
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2026-01-16T18:37:31+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,4a831d02-3332-4e86-9c40-3124fdfff6e0,,,AC11,2026-01-27T12:00:00+00:00,https://sam.gov/opp/4a831d0233324e869c403124fdfff6e0/view,,DARPA-SN-26-31,Fast and Curious Proposers Day
True,Department of the Air Force,Department of Defense,2026-01-21,2026-01-05T16:46:46+00:00,True,541715,r,Sources Sought,FA2401 SPACE DEVELOPMENT AGENCY SDA,3fa1dacc-410c-43d1-a516-85248418f0b1,Washington,DC,AC13,2026-01-23T21:00:00+00:00,https://sam.gov/opp/6a111712bb034e5da8a375ec4e69f959/view,"{'code': 'NONE', 'description': 'No set aside used'}",SDA-SN-26-0003,Tranche 3 Ground Entry Point (GEP) Development and Integration
True,Department of the Air Force,Department of Defense,2026-01-21,2025-12-19T20:43:17+00:00,True,541715,k,Combined Synopsis/Solicitation,FA2518  USSF SPOC/SAIO,73fc957e-9fca-4246-b76c-b72fdc042e6b,Colorado Springs,CO,AR12,2030-01-23T19:00:00+00:00,https://sam.gov/opp/7c4a5a3d9d9c4a2db4f36c8b2fdb46da/view,"{'code': 'NONE', 'description': 'No set aside used'}",FA2518-25-S-C001,Commercial Solutions Opening (CSO) for Space Domain Awareness (SDA) Solutions.
True,Department of the Air Force,Department of Defense,2026-01-21,2025-05-20T21:17:05+00:00,True,541715,o,Solicitation,FA2486  AFTC PZZC (EGLIN),45dc6e7c-bc8c-4601-a116-ed931eb76c0e,N PALM BEACH,FL,AC13,2026-01-31T06:00:00+00:00,https://sam.gov/opp/5a3114985dec4d76aa356d219e74d03e/view,,FA2486-25-X-0001,"Seeking Enhanced White Papers (EWP) for the design, development, integration, and deployment of prototype technologies for Hardware-in-the-loop of Advanced Navigation & Guidance Sensors (HANGS)."
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-17T23:32:25+00:00,True,541715,o,Solicitation,NAVFAC SYSTEMS AND EXP WARFARE CTR,d00496bd-2d5d-48e3-8322-7b733367cae8,Port Hueneme CBC Base,CA,AH52,2026-01-16T22:30:00+00:00,https://sam.gov/opp/cd486cd79c334b259ef3f8fa4f4e21bb/view,"{'code': 'WOSB', 'description': 'Women-Owned Small Business'}",N3943026Q1001,RDTE Program Technical Services
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-10T15:11:33+00:00,True,541715,o,Solicitation,NUWC DIV NEWPORT,8293bb2a-6802-4daa-9524-003e0ece6d8d,Newport,RI,AC33,2026-02-09T19:00:00+00:00,https://sam.gov/opp/00458feede374a90b78d60fa19a81a20/view,"{'code': 'NONE', 'description': 'No set aside used'}",N6660426RB600,Data Acquisition and Retrieval System (DARTS)
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-16T20:04:25+00:00,True,541715,o,Solicitation,NIWC PACIFIC,398b1eea-5e7c-4e37-b09d-a0b7f7d40564,,,AC11,2026-02-03T23:00:00+00:00,https://sam.gov/opp/46246f28dabf4622a315f5a35dd28d77/view,,N6600126R0019,"Intelligence, Surveillance and Reconnaissance (ISR) Systems and Information Operations (IO) from Seabed to Space (S2ISR)"
True,Department of the Navy,Department of Defense,2026-01-21,2024-10-01T17:29:17+00:00,True,541715,o,Solicitation,OFFICE OF NAVAL RESEARCH,cd2d51ce-c6c8-4ea8-894d-9c0955215719,,,AC12,2026-09-30T04:00:00+00:00,https://sam.gov/opp/87d50461402e43ffb3ead43e62bd12e2/view,,N0001425SB001,FY25 Long Range Broad Agency Announcement (BAA) for Navy and Marine Corps Science and Technology
True,Department of the Air Force,Department of Defense,2026-01-21,2025-08-06T16:21:04+00:00,True,541715,p,Pre solicitation,FA8750  AFRL RIK,fc921bfb-a192-4103-9572-908fc7296c72,,,AC12,,https://sam.gov/opp/f353acfaa25a4d1aa920f6140477e301/view,,FA8750-25-S-7004,Multi-Domain Force Applications and Traffic Management for Unmanned Aircraft Systems (M-FAT)
True,Department of the Navy,Department of Defense,2026-01-21,2026-01-14T18:21:47+00:00,True,541715,j,Justification and Approval (J&A),NAVFAC SYSTEMS AND EXP WARFARE CTR,5af9455c-4abb-4eb9-8fa9-51e0a5e879ee,San Antonio,TX,AJ13,,https://sam.gov/opp/5af9455c4abb4eb98fa951e0a5e879ee/view,,N3943025C0005,Fabrication and Testing of Precast Concrete Panels under Blast Loads J&A
True,Department of the Navy,Department of Defense,2026-01-21,2026-01-14T17:51:31+00:00,True,541715,j,Justification and Approval (J&A),NAVFAC SYSTEMS AND EXP WARFARE CTR,08b5b0ca-9efa-41fe-a5ef-191022cc6c97,Port Hueneme CBC Base,CA,AJ12,,https://sam.gov/opp/08b5b0ca9efa41fea5ef191022cc6c97/view,,N3943025C0014,Dynamic Testing of Headed Reinforcement for Validation in ECMs
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2026-01-14T17:37:28+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,201e08ca-8e1d-466e-ae79-1de8863cea9b,,,AC12,2026-03-06T13:00:00+00:00,https://sam.gov/opp/201e08ca8e1d466eae791de8863cea9b/view,,DARPA-PS-26-13,Photonic Integrated Circuit Architectures for Scalable System Objectives (PICASSO)
True,Department of the Air Force,Department of Defense,2026-01-21,2025-12-12T18:19:57+00:00,True,541715,o,Solicitation,FA8650  USAF AFMC AFRL PZL AFRL/PZL,b5c8bfd0-8c74-4789-858b-49c30d608a44,Wright Patterson AFB,OH,AC13,2026-02-18T17:00:00+00:00,https://sam.gov/opp/92b653fcf5bb45a0a7fa486ac5152f28/view,"{'code': 'NONE', 'description': 'No set aside used'}",FA2377-25-R-B009,FA8650-20-S-1958-Call-06-Simulation Environment for Technology Research and Assessments (SENTRA)
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2026-01-13T20:27:26+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,389cfc6e-13fa-47c2-a3d2-f0d9a7bad77d,,,AC12,2026-01-28T16:00:00+00:00,https://sam.gov/opp/389cfc6e13fa47c2a3d2f0d9a7bad77d/view,,DARPA-SN-26-20,Carbon Crunch Proposers Day
True,Department of the Air Force,Department of Defense,2026-01-21,2025-02-10T20:57:50+00:00,True,541715,r,Sources Sought,FA6800 AFICC 767 ESF,60bdb5ff-bfc8-449e-9215-70f679b16fdc,Fort Johnson,LA,AC12,2026-01-22T22:00:00+00:00,https://sam.gov/opp/c89994eec97344b58aab4ea4e05ba599/view,,FA680025R0003,Commercial Lab Solution
True,Department of the Air Force,Department of Defense,2026-01-21,2026-01-12T16:18:02+00:00,True,541715,s,Special Notice,FA7000  10 CONS LGC,0ea4f4cc-ad76-4356-bd68-7df16498fb9e,USAF Academy,CO,,2030-12-02T23:00:00+00:00,https://sam.gov/opp/c2c4a5452deb4d29a6843773170e2932/view,,FA7000-21-S-0001,Research Interests of the United States Air Force Academy (formerly USAFA-BAA-2021)
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-18T17:57:27+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,3174ed22-72e0-4af0-8aa3-69daea9b2342,,,AC12,2026-02-20T16:00:00+00:00,https://sam.gov/opp/4bc82ea5fe8941dba8f74364147d5631/view,,DARPA-SN-26-21,On-orbit Nuclear Power Concepts Workshop
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2026-01-09T15:27:37+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,87e62585-a51e-4b63-9702-692f87e9ff1d,,,AC12,2026-03-01T04:59:00+00:00,https://sam.gov/opp/2b0b062860d245f3854344423816b65e/view,,DARPA-SN-26-26,Future Program: National Security Economic Theory (NASCENT)
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-04T20:17:30+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,6cef3d36-0733-4ce9-b8db-4aab9fa296b0,,,AC12,2026-01-30T13:00:00+00:00,https://sam.gov/opp/75500e8421a741bfb45cda7cedc334f2/view,,DARPA-PA-26-03,Crystal Palace Program Announcement
True,Department of the Air Force,Department of Defense,2026-01-21,2026-01-08T21:57:40+00:00,True,541715,j,Justification and Approval (J&A),FA8806 BATTLE MNGMNT C3 SSC/BCK,81116734-b10b-475d-aed5-6b23ed8d6226,El Segundo,CA,AC12,,https://sam.gov/opp/81116734b10b475daed56b23ed8d6226/view,,EFO-26-05,BMC3I A&AS EFO
True,Department of the Army,Department of Defense,2026-01-21,2026-01-08T19:07:26+00:00,True,541715,p,Pre solicitation,W4LD USA HECSA,98c09c1f-979e-4403-bb1c-8b08cdcc3c93,,,AJ11,2026-03-12T18:00:00+00:00,https://sam.gov/opp/98c09c1f979e4403bb1c8b08cdcc3c93/view,,W912HQ26S0003,Environmental Security Technology Certification Program (ESTCP) Environmental Technology Demonstrations
True,Department of the Air Force,Department of Defense,2026-01-21,2025-02-26T22:38:06+00:00,True,541715,k,Combined Synopsis/Solicitation,FA4452  763 ESS,301ce5ec-3061-4184-8955-f11ec54f5eaf,Mt Zion,IL,AC33,2028-02-26T20:00:00+00:00,https://sam.gov/opp/29bd7c8ab131477bb9b6478a2bb56819/view,,FA4452-25-S-C001,Airlift Efficiency Commercial Solutions Opening (CSO)
True,Department of the Army,Department of Defense,2026-01-21,2021-01-20T20:20:03+00:00,True,541715,s,Special Notice,W6QK ACC-APG,2127df3f-9ef1-4b0d-baf1-44124ca83e58,,,,,https://sam.gov/opp/6f19ebe0727b4ea99a989d8563073410/view,,,ACC APG DIVISION A CCDC C5ISR OPPORTUNITIES JANUARY 2026
True,Department of the Air Force,Department of Defense,2026-01-21,2025-11-24T17:37:05+00:00,True,541715,s,Special Notice,FA2057 AFLCMC HNJK,6ef4d1a1-d278-4849-bca8-7147d370f4cd,Hanscom AFB,MA,AJ11,2030-11-23T22:00:00+00:00,https://sam.gov/opp/57b1d992e7624ff5b49533adf99e5eb9/view,"{'code': 'NONE', 'description': 'No set aside used'}",FA2057-26-S-C001,Research and Development (R&D) for Next Generation Aircraft Protection Technologies
True,Department of the Army,Department of Defense,2026-01-21,2025-11-26T15:39:40+00:00,True,541715,s,Special Notice,W6QK ACC-RSA,05c4803e-e833-4779-b401-12b33121c622,,,AC35,2025-12-17T16:00:00+00:00,https://sam.gov/opp/47a3ed00ef4c4b7997d6512a77f49715/view,,W9113M-FY26-ROSIE,"U.S. Army Space and Missile Defense Command Reagan Test Site (RTS) Operations, Sustainment, Improvement, and Engineering (ROSIE) Follow-On Requirements – RFI Special Notice"
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-09T20:57:27+00:00,True,541715,o,Solicitation,NUWC DIV NEWPORT,c1f559fa-188e-4e25-b025-bfbc2bb6a682,Newport,RI,AC33,2026-01-13T19:00:00+00:00,https://sam.gov/opp/0e8be756f20641fb9f24a488b13ed267/view,"{'code': 'NONE', 'description': 'No set aside used'}",N6660426R0063,Payload Control System (PCS)
True,Department of the Navy,Department of Defense,2026-01-21,2025-11-25T11:40:29+00:00,True,541715,p,Pre solicitation,NSWC CRANE,151397e1-c948-447f-af99-cfb0a04cfec2,Crane,IN,AC13,2026-01-20T19:00:00+00:00,https://sam.gov/opp/d6530e11fc71411baad486461823f45a/view,"{'code': 'SBA', 'description': 'Small Business Set Aside - Total'}",N0016426RMP01,MOBILITY PROTOTYPING
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-01T14:57:58+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,fb751b32-a892-4593-84c5-a0abd811c1eb,,,AC12,2026-02-05T16:00:00+00:00,https://sam.gov/opp/c042ce9c33364335ad03c07af1abcaf5/view,,HR001126S0005,High-efficiency Nitrogen Oxidation (HNO3)
True,Department of the Army,Department of Defense,2026-01-21,2026-01-02T14:20:28+00:00,True,541715,o,Solicitation,W2R2 USA ENGR R AND D CTR,43794c67-4e2c-449e-b70c-fb033c930d07,,,AH13,2027-01-01T06:00:00+00:00,https://sam.gov/opp/43794c674e2c449eb70cfb033c930d07/view,,W912HZ26SC003,Engineer Research and Development Center Civil Works Strategic Focus Areas
True,Department of the Army,Department of Defense,2026-01-21,2026-01-02T14:19:04+00:00,True,541715,o,Solicitation,W2R2 USA ENGR R AND D CTR,76948a04-97c3-4627-99b8-441d091729a4,,,AJ11,2027-01-01T06:00:00+00:00,https://sam.gov/opp/76948a0497c3462799b8441d091729a4/view,,W912HZ26S0001,2026 ERDC Broad Agency Announcement
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-09-30T20:41:10+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,6e1c9f0b-12e1-4294-a3e2-5469bca75d8a,,,AC11,2026-01-20T16:00:00+00:00,https://sam.gov/opp/6dcf20e8d8104a3da9b0073faa93026b/view,,DARPARA2502,Young Faculty Award (YFA) 2026
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-30T21:37:57+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,11992d12-7cd9-48ee-b670-cc8576a3710a,,,AC12,2026-03-12T16:00:00+00:00,https://sam.gov/opp/11992d127cd948eeb670cc8576a3710a/view,,HR001126S0007,Mechanisms for Amplification of fusion Reaction Rates in Solids (MARRS)
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-23T21:25:19+00:00,True,541715,s,Special Notice,NAVAL HEALTH RESEARCH CENTER,bc7fa7c1-cf75-48ce-b0cc-a1cc2aacee7f,San Diego,CA,AN23,2026-01-01T04:59:00+00:00,https://sam.gov/opp/bc7fa7c1cf7548ceb0cca1cc2aacee7f/view,"{'code': 'NONE', 'description': 'No set aside used'}",N6311626Q0509,Smart Heated Wool Socks
True,Department of the Navy,Department of Defense,2026-01-21,2025-08-26T21:24:28+00:00,True,541715,s,Special Notice,OFFICE OF NAVAL RESEARCH,1219e7e4-d8d4-4e8a-9598-d37699e73549,,DC,,2026-01-21T17:00:00+00:00,https://sam.gov/opp/b46a4b244693449cae9ebecd8e4b1414/view,,N0001425SN0004,(**RESCHEDULED**) NATO SEASPARROW Project Office (NSPO) Evolved SEASPARROW Missile New Variant Development – Industry Day
True,Department of the Army,Department of Defense,2026-01-21,2025-12-23T16:11:33+00:00,True,541715,k,Combined Synopsis/Solicitation,W6QK ACC-APG DURHAM,477ae37d-692d-4f71-abe8-aa1c65652b49,Austin,TX,AJ12,2026-07-31T21:00:00+00:00,https://sam.gov/opp/477ae37d692d4f71abe8aa1c65652b49/view,,W911NF26S0040,DevX Autonomy
True,Department of the Navy,Department of Defense,2026-01-21,2025-12-23T06:10:55+00:00,True,541715,s,Special Notice,NAVAL HEALTH RESEARCH CENTER,2de343f7-339a-4ce8-b41f-024454eb3b88,San Diego,CA,AN23,2025-12-31T04:59:00+00:00,https://sam.gov/opp/2de343f7339a4ce8b41f024454eb3b88/view,"{'code': 'NONE', 'description': 'No set aside used'}",N6311626Q0508,Wireless Frostbite Monitoring System
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-22T14:37:27+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,1ff11767-5e63-43e2-a027-b3f2131aadfd,,,AC12,2026-01-09T22:00:00+00:00,https://sam.gov/opp/decc8f5e6fb44a98b385d572c3e446fd/view,,DARPA-SN-26-25,PICASSO Proposers Day
True,Defense Intelligence Agency,Department of Defense,2026-01-21,2023-12-26T20:08:05+00:00,True,541715,o,Solicitation,VIRGINIA CONTRACTING ACTIVITY,6b8adcfd-726e-4887-b2ac-13a55fc566c3,Washington,DC,AC33,2028-12-26T17:59:00+00:00,https://sam.gov/opp/ca43ca411909480292f54f55496609a0/view,,HHM402-23-SC-0002,NEEDIPEDIA - COMMERCIAL SOLUTIONS OPENING - CSO
True,Defense Health Agency,Department of Defense,2026-01-21,2025-12-22T17:43:48+00:00,True,541715,s,Special Notice,ARMY MED RES ACQ ACTIVITY,e97bef08-6fef-45a1-9525-cb8e63275623,San Antonio,TX,AN12,2026-01-06T17:00:00+00:00,https://sam.gov/opp/e97bef086fef45a19525cb8e63275623/view,"{'code': 'NONE', 'description': 'No set aside used'}",,"Research and Development Services for Research Study titled ""Mechanisms of RF Interaction with Biological Systems."""
True,Department of the Navy,Department of Defense,2026-01-21,2025-05-29T14:46:37+00:00,True,541715,o,Solicitation,OFFICE OF NAVAL RESEARCH,049d222a-cdd7-4ec2-a938-ac092a16a7d0,Arlington,VA,AC13,2026-01-30T21:30:00+00:00,https://sam.gov/opp/b467e5f0ac394885a58b485f0302c4f3/view,,N0001425SBC04,Ocean Explorer (OEX) Large Underwater Vehicle Demonstrator
True,Department of the Air Force,Department of Defense,2026-01-21,2024-10-31T17:28:34+00:00,True,541715,k,Combined Synopsis/Solicitation,FA8651  AFRL RWK,29ff9495-47b0-4566-8c21-1564b0427bef,,,AC11,2029-10-30T05:59:00+00:00,https://sam.gov/opp/2049cd7922fb45649e243494e2d263e1/view,,FA8651-25-S-0001,Air Dominance Broad Agency Announcement (BAA)
True,Department of the Air Force,Department of Defense,2026-01-21,2025-12-19T19:24:11+00:00,True,541715,j,Justification and Approval (J&A),FA9304  AFTC PZZ,b0976b87-c730-4f80-8389-115180d99017,Edwards,CA,R425,,https://sam.gov/opp/b0976b87c7304f808389115180d99017/view,,FA930426D5001,Counter Hypersonic Aircraft Command Control and Communication (C3) (CHAC)
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-19T19:17:26+00:00,True,541715,s,Special Notice,DEF ADVANCED RESEARCH PROJECTS AGCY,d2724417-0727-4002-a0d9-05d20bf87b8f,,,AC12,2026-02-13T16:00:00+00:00,https://sam.gov/opp/d272441707274002a0d905d20bf87b8f/view,,DARPA-SN-26-23,Provably Private and Performant Payment Paradigms (P5)
True,Defense Advanced Research Projects Agency,Department of Defense,2026-01-21,2025-12-19T19:07:29+00:00,True,541715,o,Solicitation,DEF ADVANCED RESEARCH PROJECTS AGCY,8e736623-a127-4106-9c61-29071f37b14b,,,AC13,2026-12-18T23:59:00+00:00,https://sam.gov/opp/5abc1a0ed8ab4c5e8f6aa62aa745d210/view,,DARPA-PS-26-09,Strategic Technology Office-wide Innovation Solutions Opening Announcement
True,Department of the Army,Department of Defense,2026-01-21,2025-12-19T17:48:35+00:00,True,541715,k,Combined Synopsis/Solicitation,W2R2 CONST ENGRG LAB,332dd1a6-eb1b-49b2-968d-6e1d2d2a45a4,,,9999,2026-10-30T22:00:00+00:00,https://sam.gov/opp/332dd1a6eb1b49b2968d6e1d2d2a45a4/view,,W9132T26SC001,Engineer Research and Development Center (ERDC) - Construction Engineering Research Laboratory (CERL) Annual Commercial Solutions Opening (CSO)
