bd_score,bd_reasons,recipient_name,recipient_uei,piid,award_amount,description,awarding_agency,sub_agency,naics_code,psc_code,lifecycle_phase,is_base_year,runway_years,start_date,end_date,pop_city,pop_state,is_it_services,matched_jobs,competitors_in_agency
67,"DoD; $500M+; Competitors: BELCAN, Belcan; 2 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,4609561500,"200509!001151!2100!W52P1J!U.S. ARMY INDUSTRIAL OPERATIONS !DAAA0902D0007  !A!N! !Y!0089         !      !20050613!20120131!133469119!133469119!964409007!N!KELLOGG BROWN&ROOT SERVICES,!4100 CLINTON DR           !HOUSTON             !TX!77020!00000!   !IZ!*                   !*                     !IRA",Department of Defense,Department of the Army,,,Late Stage,FALSE,-13.1,6/13/2005,12/31/2012,,,FALSE,2,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,20451127097,T3 MANAGED CARE SUPPORT CONTRACT FOR SOUTH REGION,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-6.8,3/3/2011,3/27/2019,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-10.1,12/22/2000,12/31/2015,,AL,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134066,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.6,12/22/2020,6/30/2023,,NY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-0.1,7/1/1998,11/30/2025,,UT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-5,11/16/2001,1/31/2021,,CA,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368389,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,FALSE,-13.3,9/24/2008,9/30/2012,,,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.1,1/1/2008,12/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225959,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,FALSE,2.9,3/27/2017,11/30/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.6,3/21/2016,8/31/2027,,AZ,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.6,8/8/2011,5/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768925,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-16.2,4/17/2003,11/30/2009,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172821,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2,12/28/2016,1/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342575,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,FALSE,-0.2,6/22/2017,10/31/2025,,CT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196425,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,2.9,8/14/2020,12/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576179,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,FALSE,2.2,3/19/2009,4/3/2028,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057419,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,FALSE,1.2,12/21/2018,3/31/2027,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,20451127097,T3 MANAGED CARE SUPPORT CONTRACT FOR SOUTH REGION,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-6.8,3/3/2011,3/27/2019,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-10.1,12/22/2000,12/31/2015,,AL,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134066,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.6,12/22/2020,6/30/2023,,NY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-0.1,7/1/1998,11/30/2025,,UT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-5,11/16/2001,1/31/2021,,CA,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368389,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,FALSE,-13.3,9/24/2008,9/30/2012,,,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.1,1/1/2008,12/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225959,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,FALSE,2.9,3/27/2017,11/30/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.6,3/21/2016,8/31/2027,,AZ,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.6,8/8/2011,5/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768925,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-16.2,4/17/2003,11/30/2009,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172821,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2,12/28/2016,1/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342575,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,FALSE,-0.2,6/22/2017,10/31/2025,,CT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196425,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,2.9,8/14/2020,12/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576179,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,FALSE,2.2,3/19/2009,4/3/2028,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057419,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,FALSE,1.2,12/21/2018,3/31/2027,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,20451127097,T3 MANAGED CARE SUPPORT CONTRACT FOR SOUTH REGION,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-6.8,3/3/2011,3/27/2019,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-10.1,12/22/2000,12/31/2015,,AL,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134066,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,FALSE,-2.6,12/22/2020,6/30/2023,,NY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-0.1,7/1/1998,11/30/2025,,UT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-5,11/16/2001,1/31/2021,,CA,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368389,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,FALSE,-13.3,9/24/2008,9/30/2012,,,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.1,1/1/2008,12/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225959,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,FALSE,2.9,3/27/2017,11/30/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.6,3/21/2016,8/31/2027,,AZ,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-2.6,8/8/2011,5/31/2023,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768925,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-16.2,4/17/2003,11/30/2009,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172821,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2,12/28/2016,1/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342575,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,FALSE,-0.2,6/22/2017,10/31/2025,,CT,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",REGENERON PHARMACEUTICALS INC,N3F9MH7E6HD6,,5565000000,"PRODUCTION OF THERAPEUTIC IN SUPPORT OF NATIONAL EMERGENCY RESPONSE TO CORONAVIRUS 2019 (COVID-19): IN SUPPORT OF OPERATION WARP SPEED (OWS), THE GOVERNMENT IS PURCHASING UP TO 1,250,000 DOSES OF THE EMERGENCY USE AUTHORIZATION (EUA) THERAPEUTIC.",Department of Defense,Department of the Army,,,Late Stage,FALSE,-3.5,1/12/2021,7/31/2022,,NY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196425,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,2.9,8/14/2020,12/31/2028,,TX,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576179,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,FALSE,2.2,3/19/2009,4/3/2028,,KY,FALSE,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057419,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,FALSE,1.2,12/21/2018,3/31/2027,,TX,FALSE,1,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,FALSE,-0.1,8/1/2016,12/31/2025,,KY,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035809,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,1.9,11/26/2019,12/31/2027,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0,4/13/2012,1/31/2026,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749822,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,0.4,8/14/2014,6/22/2026,,WA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-2.4,12/22/2008,8/31/2023,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083638,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,FALSE,2.7,7/12/2018,9/30/2028,,PA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769500,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-8.2,10/2/2003,10/31/2017,,CA,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-7.5,4/2/2007,8/6/2018,,TX,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338751,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,FALSE,-3.1,6/26/2013,12/2/2022,,CO,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,-0.7,8/14/2003,5/6/2025,,CT,FALSE,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729889,None,Department of Defense,Department of the Navy,,,Late Stage,FALSE,0.6,6/29/2004,8/31/2026,,WA,FALSE,0,BELCAN; Belcan
