bd_score,bd_reasons,recipient_name,recipient_uei,piid,award_amount,description,awarding_agency,sub_agency,naics_code,psc_code,lifecycle_phase,is_base_year,runway_years,start_date,end_date,pop_city,pop_state,is_it_services,matched_jobs,competitors_in_agency
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627.49,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-10.1,2000-12-22,2015-12-31,,AL,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134065.68,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,False,-2.6,2020-12-22,2023-06-30,,NY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769.13,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-0.1,1998-07-01,2025-11-30,,UT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307.12,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-5.0,2001-11-16,2021-01-31,,CA,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368388.58,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,False,-13.3,2008-09-24,2012-09-30,,,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157.39,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.1,2008-01-01,2023-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225958.82,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,False,2.9,2017-03-27,2028-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719.31,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.6,2016-03-21,2027-08-31,,AZ,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552.16,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.6,2011-08-08,2023-05-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768924.82,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-16.2,2003-04-17,2009-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172820.67,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,2.0,2016-12-28,2028-01-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342574.87,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,False,-0.2,2017-06-22,2025-10-31,,CT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196424.87,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,2.9,2020-08-14,2028-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576178.6,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,False,2.2,2009-03-19,2028-04-03,,KY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057418.88,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,False,1.2,2018-12-21,2027-03-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,20451127096.53,T3 MANAGED CARE SUPPORT CONTRACT FOR SOUTH REGION,Department of Defense,Defense Health Agency,,,Late Stage,False,-6.8,2011-03-03,2019-03-27,,KY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627.49,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-10.1,2000-12-22,2015-12-31,,AL,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134065.68,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,False,-2.6,2020-12-22,2023-06-30,,NY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769.13,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-0.1,1998-07-01,2025-11-30,,UT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307.12,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-5.0,2001-11-16,2021-01-31,,CA,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368388.58,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,False,-13.3,2008-09-24,2012-09-30,,,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157.39,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.1,2008-01-01,2023-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225958.82,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,False,2.9,2017-03-27,2028-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719.31,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.6,2016-03-21,2027-08-31,,AZ,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552.16,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.6,2011-08-08,2023-05-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768924.82,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-16.2,2003-04-17,2009-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172820.67,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,2.0,2016-12-28,2028-01-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342574.87,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,False,-0.2,2017-06-22,2025-10-31,,CT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196424.87,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,2.9,2020-08-14,2028-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576178.6,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,False,2.2,2009-03-19,2028-04-03,,KY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057418.88,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,False,1.2,2018-12-21,2027-03-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,20451127096.53,T3 MANAGED CARE SUPPORT CONTRACT FOR SOUTH REGION,Department of Defense,Defense Health Agency,,,Late Stage,False,-6.8,2011-03-03,2019-03-27,,KY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,SML4NN2CT556,,18762686627.49,200112!000108!9700!ZD60 !BALLISTIC MISSILE DEFENSE ORG. !HQ000601C0001 !A!N!*!N! !20001222!20080930!848025649!848025649!009256819!N!THE BOEING COMPANY !3370 E MIRALOMA AVE !ANAHEIM !CA!92806!37000!089!01!HUNTSVILLE !MADISON !ALABAMA !+000383571022!N!N!000000000000!AD93!RDTE/OTHER DEFENSE-ADV TECH DE,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-10.1,2000-12-22,2015-12-31,,AL,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",PFIZER INC,MHBQULRMEEJ5,,11110134065.68,COVID-19 VACCINE PRODUCTION,Department of Defense,Department of the Army,,,Late Stage,False,-2.6,2020-12-22,2023-06-30,,NY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",NORTHROP GRUMMAN SYSTEMS CORPORATION,G7LEFNAN9J74,,10009419769.13,200506!000026!5700!FA8214!OO-ALC/PKME/LMKE                !F4261098C0001  !A!N! !Y!             !P01502!20041213!20050701!001563738!004179453!016435559!N!NORTHROP GRUMMAN SPACE & MISSI!888 S 2000 E              !CLEARFIELD          !UT!84015!13850!011!49!CLEARFIELD          !DAVIS                 !U,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-0.1,1998-07-01,2025-11-30,,UT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORP,CQWLW9XRQTH5,,9032712307.12,200207!000021!5700!CZ62  !SMC/PKJ LOS ANGELES AFB         !F0470102C0002  !A!N! !N!                   !20011116!20070630!872978978!196596688!834951691!N!LOCKHEED MARTIN CORPORATION   !1111 LOCKHEED MARTIN WAY  !SUNNYVALE           !CA!94089!77000!085!06!SUNNYVALE           !SANTA CLARA           !CA,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-5.0,2001-11-16,2021-01-31,,CA,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","KBR SERVICES, LLC",YSQMHRS4HSC5,,8949368388.58,FOLLOW ON TASK ORDER TO 139 IS NOW TASK ORDER 159,Department of Defense,Department of the Army,,,Late Stage,False,-13.3,2008-09-24,2012-09-30,,,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,8828579157.39,FOLLOW-ON AGILE SUSTAINMENT TO THE RAPTOR (FASTER),Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.1,2008-01-01,2023-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,8680225958.82,HQ0147-17-C-0032 UNDEFINITIZED CONTRACT ACTION (UCA) FOR THAAD INTERCEPTOR LOT 9 PRODUCTION - QTY OF 23,Department of Defense,Missile Defense Agency,,,Late Stage,False,2.9,2017-03-27,2028-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",THE BOEING COMPANY,LAJJQWA1PF31,,7396745719.31,"W58RGZ-16-C-0023 IS FOR THE AWARD OF ADVANCE PROCUREMENT IN THE AMOUNT OF $184,930,000.00 TO SUPPORT LOT 7 FULL RATE PRODUCTION LONG LEAD ITEMS.",Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.6,2016-03-21,2027-08-31,,AZ,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7185242552.16,F-35 LIGHTNING II JOINT STRIKE FIGHTER (JSF) LOW RATE INITIAL PRODUCTION (LRIP) LOT 6 ADVANCE ACQUISITION CONTRACT,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-2.6,2011-08-08,2023-05-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BAE SYSTEMS TACTICAL VEHICLE SYSTEMS LP,MJBJKUMUNBY7,,7052768924.82,200502!000833!2100!W56HZV!TACOM - WARREN                  !DAAE0703CS023  !A!N! !N!             !P00031!20041101!20081115!557414000!557414000!007932783!N!STEWART & STEVENSON TACTICAL V!5000 INTERSTATE 10 HWY    !SEALY               !TX!77474!66464!015!48!SEALY               !AUSTIN                !T,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-16.2,2003-04-17,2009-11-30,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,6568172820.67,CMV-22 PRODUCTION LOT 22 LONG LEAD-TIME ITEMS,Department of Defense,Department of the Navy,,,Late Stage,False,2.0,2016-12-28,2028-01-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",SIKORSKY AIRCRAFT CORPORATION,UTJWTSLMFNG4,,5584342574.87,W58RGZ-17-C-0009 MY IX BLACK HAWK PRODUCTION CONTRACT AWARD.,Department of Defense,Department of the Army,,,Late Stage,False,-0.2,2017-06-22,2025-10-31,,CT,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",REGENERON PHARMACEUTICALS INC,N3F9MH7E6HD6,,5565000000.0,"PRODUCTION OF THERAPEUTIC IN SUPPORT OF NATIONAL EMERGENCY RESPONSE TO CORONAVIRUS 2019 (COVID-19): IN SUPPORT OF OPERATION WARP SPEED (OWS), THE GOVERNMENT IS PURCHASING UP TO 1,250,000 DOSES OF THE EMERGENCY USE AUTHORIZATION (EUA) THERAPEUTIC.",Department of Defense,Department of the Army,,,Late Stage,False,-3.5,2021-01-12,2022-07-31,,NY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,5286196424.87,TAIWAN/MOROCCO F-16 PRODUCTION BLOCK 70/72,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,2.9,2020-08-14,2028-12-31,,TX,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs","BECHTEL PARSONS BLUE GRASS, A JOINT VENTURE",DS75LBB3UZJ6,,4980576178.6,"THE PURPOSE OF MODIFICATION P00003 - CLIN 0002 CONSTRUCTION IS TO DO THE FOLLOWING:  1. FY 09 RDTE FUNDS ARE HEREBY OBLIGATED IN THE AMOUNT OF $1,518,599.00 TO SUPPORT CONTINUED EFFORTS FOR PHASE IV LONG LEAD EQUIPMENT UNDER ESTABLISHED CLIN 0002AA.       MIPR: W91CPT90770019 01      PRON: DE9R0019D",Department of Defense,Department of the Army,,,Late Stage,False,2.2,2009-03-19,2028-04-03,,KY,False,1,BELCAN; Belcan
66,"DoD; $500M+; Competitors: BELCAN, Belcan; 1 Jobs",LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,,4583057418.88,"W31P4Q-19-C-0011 PAC-3 PRODUCTION CONTRACT FOR THE FY19/20 US/FMS REQUIREMENTS, WHICH INCLUDES: MSE&CRI MISSILES, LMKS AND OTHER GROUND SUPPORT FOR PATRIOT/PAC-3 WEAPON.",Department of Defense,Department of the Army,,,Late Stage,False,1.2,2018-12-21,2027-03-31,,TX,False,1,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",HUMANA GOVERNMENT BUSINESS INC,ZE6ZM6NKSV43,,51242733558.09,IGF::OT::IGF,Department of Defense,Defense Health Agency,,,Late Stage,False,-0.1,2016-08-01,2025-12-31,,KY,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,30113035808.93,THE PURPOSE OF THIS MODIFICATION IS TO AWARD F-35A LRIP 15 USAF  AIRCRAFT* LONG LEAD FUNDING,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,1.9,2019-11-26,2027-12-31,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,19613746246.0,SSN 792 LONG LEAD TIME MATERIAL,Department of Defense,Department of the Navy,,,Late Stage,False,0.0,2012-04-13,2026-01-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,18129749821.79,USN P-8A FRP II LONG LEAD MATERIAL,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,0.4,2014-08-14,2026-06-22,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,16238775949.0,CONSTRUCTION OF VIRGINIA CLASS BLOCK III SUBMARINES.,Department of Defense,Department of the Navy,,,Late Stage,False,-2.4,2008-12-22,2023-08-31,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","FLUOR MARINE PROPULSION, LLC",CWHMVCX7K1N6,,12644083637.5,NAVAL NUCLEAR LABORATORY,Department of Defense,Department of the Navy,,,Late Stage,False,2.7,2018-07-12,2028-09-30,,PA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,UEGFHX6R6KJ1,,11086769499.68,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-8.2,2003-10-02,2017-10-31,,CA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,11040980157.1,MV-22 AIRCRAFT - FY08 (LOT 12)*,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.5,2007-04-02,2018-08-06,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan","UNITED LAUNCH SERVICES, LLC",XHAMULHCL9N3,,9499338750.87,IGF::CT::IGF EELV FY13 + PHASE I BUY,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-3.1,2013-06-26,2022-12-02,,CO,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,,9397332305.22,None,Department of Defense,Department of the Navy,,,Late Stage,False,-0.7,2003-08-14,2025-05-06,,CT,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",THE BOEING COMPANY,WZWRLY4G3PL8,,7633729888.76,None,Department of Defense,Department of the Navy,,,Late Stage,False,0.6,2004-06-29,2026-08-31,,WA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,7581647887.33,200610!000027!5700!FA8611!ASC/YFK                         !FA861106C2899  !A!N! !N!             !      !20051223!20060512!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION   !LOCKHEED BLVD             !FORT WORTH          !TX!76108!49756!067!13!MARIETTA            !COBB                  !G,Department of Defense,Department of the Air Force,,,Late Stage,False,-9.9,2005-12-23,2016-02-27,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",BELL BOEING JOINT PROJECT OFFICE,JHFZTG8ZC9V2,,7337457221.95,PROCUREMENT OF V-22 LOT 17 LONG LEAD-TIME ITEMS,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-4.3,2011-12-29,2021-09-30,,TX,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORP,SJDEB3MKJEW5,,7261932653.67,None,Department of Defense,Defense Contract Management Agency,,,Late Stage,False,-7.3,2006-02-28,2018-09-20,,GA,False,0,BELCAN; Belcan
65,"DoD; $500M+; Competitors: BELCAN, Belcan",LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,,6998362070.51,LRIP 9 AIRCRAFT AAC,Department of Defense,Department of the Navy,,,Late Stage,False,-0.5,2014-03-19,2025-07-31,,TX,False,0,BELCAN; Belcan
