award_amount,award_id,awarding_agency,awarding_sub_agency,bd_reasons,bd_score,contract_id,description,end_date,extraction_date,is_it_services,naics_code,pop_city,pop_state,priority_tier,psc_code,recipient_name,recipient_uei,size_tier,start_date,sub_recipient_count,subaward_count,subaward_total_value,vendor_prime_count
794237018,CONT_AWD_N0002411C2309_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002411C2309,CONSTRUCT DDG 113 DDG 51 CLASS DESTROYER,4/30/2024,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,LARGE ($500M-1B),6/15/2011,1,100,0,22
792342384.6,CONT_AWD_W56HZV17C0117_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W56HZV17C0117,"THIS ACTION PROCURES TRAINING AND MENTORING FOR THE AFGHANISTAN NATIONAL DEFENSE SECURITY FORCES (ANDSF) AT THE MANAGEMENT AND MAINTAINER LEVEL IN MAINTENANCE, SUPPLY CHAIN MANAGEMENT, AND WAREHOUSE SUPPLY SUPPORT. THE ANDSF CONSISTS OF THE AFGHANISTAN NATIONAL ARMY (ANA) IN THE MINISTRY OF DEFENSE ",8/30/2021,1/21/2026,FALSE,,,,HIGH,,"AMENTUM SERVICES, INC.",QEMLRQA7PLG4,LARGE ($500M-1B),5/23/2017,1,100,0,17
790046263,CONT_AWD_N0001924F0046_9700_N0001923D0010_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001924F0046,SITE ACTIVATION EVENTS FOR MULTIPLE CUSTOMERS.,12/31/2029,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),3/7/2024,1,100,0,87
786160845,CONT_AWD_N0002424C2301_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002424C2301,T-AO 214 - 221 DD&C BLOCK BUY,1/17/2036,1/21/2026,FALSE,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,LARGE ($500M-1B),9/9/2024,1,100,0,12
782544027.9,CONT_AWD_FA863417C2650_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA863417C2650,ACAT I F-15 AIRCRAFT ENGINEERING AND MANUFACTURING DEVELOPMENT (EMD) FOR THE INTEGRATED ELECTRONIC WARFARE SUITE A.K.A EAGLE PASSIVE ACTIVE WARNING SURVIVABILITY SYSTEM (EPAWSS),12/31/2026,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,LARGE ($500M-1B),11/3/2016,1,100,0,45
781837937.1,CONT_AWD_W52P1J19F0398_9700_W52P1J19D0045_9700,Department of Defense,Department of the Army,DoD; $500M+; 65 subs; Very active prime,90,W52P1J19F0398,LOGISTICS CIVIL AUGUMENTATION PROGRAM (LOGCAP) V AWARD FOR PACOM-KWAJALEIN.,6/12/2026,1/21/2026,FALSE,,,,HIGH,,VECTRUS SYSTEMS LLC,RRFJZGASZJ41,LARGE ($500M-1B),4/12/2019,1,65,0,16
781249051,CONT_AWD_N0002407C5444_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002407C5444,MK 15 PHALANX CIWS BLOCK 1 BASELINE 2,8/15/2014,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),11/9/2007,1,100,0,86
778787028.5,CONT_AWD_W56HZV17C0067_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,W56HZV17C0067,IGF::OT::IGF. BASE AWARD OF ABRAMS STS/SSTS FY17-22 CONTRACT. BASE AWARD INCLUDES 7 WORK DIRECTIVES. 1 COMPLETION EFFORT AND 6 LOE EFFORTS.,9/30/2026,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),2/23/2017,1,60,0,35
778608223,CONT_AWD_N0002419C4452_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 53 subs; Very active prime,90,N0002419C4452,PROVISIONED ITEMS ORDERS (PIO),9/30/2024,1/21/2026,FALSE,,,,HIGH,,BATH IRON WORKS CORPORATION,FREEMCLKFXE3,LARGE ($500M-1B),1/30/2019,1,53,0,12
775543792.9,CONT_AWD_W56HZV19F0358_9700_W56HZV18D0012_9700,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,W56HZV19F0358,"AWARD DELIVERY ORDER W56HZV19F0358 (0006) AGAINST THE ABRAMS REQUIREMENT CONTRACT (ARC) TO PROCURE ADDITIONAL ASL, STTE AND ILSS IN SUPPORT OF VEHICLE PRODUCTION.",12/31/2023,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),8/27/2019,1,60,0,35
774954149.8,CONT_AWD_FA868216C0005_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA868216C0005,JOINT AIR-TO-SURFACE STRIKE MISSILE LOT 13 PRODUCTION BUY,8/31/2022,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,LARGE ($500M-1B),10/9/2015,1,100,0,23
774391011.1,CONT_AWD_N6893602C0043_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N6893602C0043,,12/18/2010,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,LARGE ($500M-1B),9/24/2002,1,100,0,45
773800076.5,CONT_AWD_W58RGZ11C0120_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W58RGZ11C0120,TT&E,4/30/2020,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,LARGE ($500M-1B),6/16/2011,1,100,0,23
771670818.5,CONT_AWD_N0001917C0034_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001917C0034,TOMAHAWK FULL RATE PRODUCTION 13,8/31/2022,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),12/28/2016,1,100,0,86
770825663.8,CONT_AWD_N0002408C4410_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002408C4410,"MAINTENANCE, REPAIR, AND ALTERATIONS FOR THE LSD CLASS MID-LIFE MULTI-SHIP MULTI-OPTION PROGRAM",9/30/2020,1/21/2026,FALSE,,,,HIGH,,NATIONAL STEEL AND SHIPBUILDING COMPANY,Q85KVUK3JBF5,LARGE ($500M-1B),7/3/2008,1,100,0,12
767275608.5,CONT_AWD_0032_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,32,TASK ORDER/BASE AWARD,4/5/2016,1/21/2026,FALSE,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,LARGE ($500M-1B),2/14/2012,1,100,0,14
765961791.1,CONT_AWD_FA870214C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 69 subs; Very active prime,90,FA870214C0007,IGF::OT::IGF MIT-LL FY14 CONTINUATION CONTRACT,12/9/2019,1/21/2026,FALSE,,,,HIGH,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,LARGE ($500M-1B),1/15/2014,1,69,0,18
765847312,CONT_AWD_FA868223CB003_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA868223CB003,JOINT AIR TO SURFACE STANDOFF MISSILE LOT 21,3/9/2026,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,H7PNSVNN5827,LARGE ($500M-1B),5/18/2023,1,100,0,23
762652556.3,CONT_AWD_W31P4Q22F0131_9700_W31P4Q21D0007_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q22F0131,STINGER MISSILE PRODUCTION,9/30/2027,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),5/25/2022,1,100,0,86
758766190.9,CONT_AWD_0026_9700_F1962801D0016_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,26,BLOCK 40/45 FULL RATE PRODUCTION JBP PHASE 3,11/15/2024,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,WZWRLY4G3PL8,LARGE ($500M-1B),11/17/2011,1,100,0,15
755066847.6,CONT_AWD_N0001919C0079_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001919C0079,MST PHASE 2 INTEGRATION AND TEST,12/31/2027,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),8/28/2019,1,100,0,86
749171590.8,CONT_AWD_W31P4Q23C0032_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q23C0032,PRODUCTION OF THE M270A2 MULTIPLE LAUNCH ROCKET SYSTEM (MLRS).,8/31/2029,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,LARGE ($500M-1B),4/28/2023,1,100,0,42
749136662.9,CONT_AWD_N0002424C6104_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002424C6104,BASE AWARD - LLTM,1/1/2028,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),11/13/2023,1,100,0,86
747633766,CONT_AWD_N0001923C0060_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001923C0060,SWITZERLAND INTEGRATION CONTRACT,12/31/2030,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),9/29/2023,1,100,0,87
745446694.6,CONT_AWD_W15QKN08C0530_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,W15QKN08C0530,EXCALIBUR 155MM INCREMENT IB,6/16/2023,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),9/26/2008,1,100,0,86
741771275.6,CONT_AWD_DAAE0701CN075_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 60 subs; Very active prime,90,DAAE0701CN075,200509!007794!2100!W56HZV!TACOM - WARREN                  !DAAE0701CN075  !A!N! !N!             !P00139!20050602!20040731!131266926!131266926!001381284!N!GENERAL DYNAMICS LAND SYSTEMS !38500 MOUND ROAD          !STERLING HEIGH      !MI!48310!84000!099!26!WARREN              !MACOMB                !M,12/1/2031,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),6/2/2005,1,60,0,35
740349875.5,CONT_AWD_N0001906C0086_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001906C0086,200610!467468!1700!N00019!NAVAL AIR SYSTEMS COMMAND       !N0001906C0086  !A!N! !N!             !      !20060720!20080930!062923321!062923321!001338979!N!BELL HELICOPTER TEXTRON INC   !600 E HURST BLVD          !HURST               !TX!76053!27000!439!48!FORT WORTH          !TARRANT               !T,10/31/2014,1/21/2026,FALSE,,,,HIGH,,BELL TEXTRON INC,N5QUZAYGPKM3,LARGE ($500M-1B),7/20/2006,1,100,0,14
739105644.1,CONT_AWD_N0002410C2110_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 78 subs; Very active prime,90,N0002410C2110,CVN 72 REFUELING COMPLEX OVERHAUL ADVANCE PLANNING - PERFORMANCE INCENTIVE FEE FOR ITEM 0001.,3/31/2013,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INC,WMXDDH6HJNA5,LARGE ($500M-1B),3/17/2010,1,78,0,27
738233385,CONT_AWD_N0001921F0398_9700_N0001919G0008_9700,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001921F0398,"THE PURPOSE OF THIS DELIVERY ORDER IS TO ESTABLISH UCA LINE ITEMS FOR LOT 15 BATCH 1B ANCILLARY MISSION EQUIPMENT REQUIREMENTS FOR USAF, USN, AND USMC.",12/31/2026,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),9/27/2021,1,100,0,87
733760299,CONT_AWD_FA881606C0004_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA881606C0004,BUY 3 LOCKHEED LAUNCH SERVICES,9/30/2013,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORP,FYHNA5WC8XD7,LARGE ($500M-1B),2/28/2007,1,100,0,10
724562749.9,CONT_AWD_FA870213C0007_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 69 subs; Very active prime,90,FA870213C0007,MIT-LL FY13 CONTINUATION CONTRACT,3/31/2020,1/21/2026,FALSE,,,,HIGH,,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,SN5KKUDR9LY8,LARGE ($500M-1B),12/18/2012,1,69,0,18
723876329,CONT_AWD_H9224122F0073_9700_W9121516G0001_9700,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,H9224122F0073,MH-47G BLKII LOT 6 LONG LEAD PRODUCTION,3/31/2029,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,E466BXU4KJH8,LARGE ($500M-1B),7/8/2022,1,100,0,14
722086217.2,CONT_AWD_W31P4Q21F0095_9700_GS00Q14OADU428_4732,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q21F0095,"SINGLE AWARD TASK ORDER AGAINST GSA OASIS UR (POOL 4) FOR HWIL AND M&S DEVELOPMENT ENGINEERING SERVICES TO PROVIDE FULL LIFE CYCLE SUPPORT FOR HWILS, FORCE PROTECTION, TRAINERS, AND VIRTUAL, INTERACTIVE AND MULTIMEDIA SYSTEMS IN SUPPORT OF S3I.",9/23/2028,1/21/2026,FALSE,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,LARGE ($500M-1B),3/3/2021,1,100,0,14
720221614.9,CONT_AWD_FA852815C0003_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 57 subs; Very active prime,90,FA852815C0003,IGF::OT::IGF FY15-17 CONTRACTOR LOGISTICS SUPPORT&SERVICES (CLS&S) III,12/31/2021,1/21/2026,FALSE,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,LARGE ($500M-1B),10/1/2014,1,57,0,17
719364174.9,CONT_AWD_N0002421C5411_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002421C5411,LONG LEAD MATERIAL,6/30/2030,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),1/11/2021,1,100,0,86
718249326,CONT_AWD_N0002404C5344_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0002404C5344,,9/30/2011,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),9/3/2004,1,100,0,86
717768565.4,CONT_AWD_N0001909C0007_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001909C0007,TOMAHAWK BLOCK IV MISSILE PROCUREMENT FOR FY09,7/31/2028,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),3/31/2009,1,100,0,86
717483026.2,CONT_AWD_FA861104C2852_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA861104C2852,200405!000027!5700!GU75  !ASC/YFK                         !FA861104C2852  !A!N! !N!             !      !20040204!20061231!001447952!835551474!001344142!N!UNITED TECHNOLOGIES CORP      !400 MAIN STREET           !EAST HARTFORD       !CT!06108!22700!003!09!EAST HARTFORD       !HARTFORD              !C,11/30/2009,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),2/4/2004,1,100,0,41
713398489.5,CONT_AWD_W56HZV23F0159_9700_W56HZV20D0005_9700,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,W56HZV23F0159,300 STRYKER DVH NEW AND EXCHANGE VEHICLES IN SUPPORT OF STRYKER BRIGADE COMBAT TEAM (SBCT) 5TH BRIGADE PRODUCTION CONTRACT,12/31/2025,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),6/21/2023,1,60,0,35
712197033.6,CONT_AWD_N0001908C0033_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001908C0033,AAC AWARD FOR LRIP III PRATT,4/30/2013,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),9/2/2008,1,100,0,41
711229372.9,CONT_AWD_N0001915C0002_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 57 subs; Very active prime,90,N0001915C0002,IGF::OT::IGF THE PURPOSE OF THIS PROCUREMENT IS FOR MQ-4C TRITON LRIP 1 UNMANNED AIRCRAFT LONG LEAD,12/31/2024,1/21/2026,FALSE,,,,HIGH,,NORTHROP GRUMMAN SYSTEMS CORPORATION,LALWKM623MU7,LARGE ($500M-1B),2/26/2015,1,57,0,17
704479566.1,CONT_AWD_N0001912C2000_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,N0001912C2000,PROCURE FY12 TOMAHAWK BLOCK IV MISSILES,7/31/2030,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),6/7/2012,1,100,0,86
701510526,CONT_AWD_N0002411C2307_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002411C2307,CONSTRUCTION OF DDG 51 CLASS DESTROYER,4/24/2018,1/21/2026,FALSE,,,,HIGH,,HUNTINGTON INGALLS INCORPORATED,C3NLZNSMU254,LARGE ($500M-1B),9/26/2011,1,100,0,22
701376811.9,CONT_AWD_W31P4Q23C0026_9700_-NONE-_-NONE-,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q23C0026,TUBE-LAUNCHED OPTICALLY TRACKED WIRELESS-GUIDED (TOW) MISSILE PRODUCTION FOR THE UKRAINE AND US CUSTOMERS.,10/31/2028,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),8/15/2023,1,100,0,86
699961768.2,CONT_AWD_W31P4Q25F0082_9700_W31P4Q25D0010_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q25F0082,PRECISION STRIKE MISSILE (PRSM) FOR FISCAL YEARS (FY) 2025-2029 INDEFINITE DELIVERY/ INDEFINITE QUANTITY (IDIQ) DELIVERY ORDER EOC5.,9/30/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,LARGE ($500M-1B),3/28/2025,1,100,0,42
698840871,CONT_AWD_FA821320F1001_9700_FA821315D0002_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA821320F1001,JOINT DIRECT ATTACK MUNITION (JDAM),5/31/2022,1/21/2026,FALSE,,,,HIGH,,THE BOEING COMPANY,JJM4FRDZJDX1,LARGE ($500M-1B),3/25/2020,1,100,0,45
698753369.2,CONT_AWD_N0001917C0047_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001917C0047,USN F414 ENGINES: EA-18G,12/31/2020,1/21/2026,FALSE,,,,HIGH,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,LARGE ($500M-1B),3/29/2017,1,100,0,11
696102140.6,CONT_AWD_W56HZV19F0116_9700_W56HZV18D0012_9700,Department of Defense,Department of the Army,DoD; $500M+; 60 subs; Very active prime,90,W56HZV19F0116,"AWARD DELIVERY ORDER W56HZV-19-F-0116 (0005) AGAINST THE ABRAMS REQUIREMENTS CONTRACT (ARC) TO PROCURE 174 ABRAMS VEHICLE UPGRADES TO THE LATEST M1A2 SYSTEM ENHANCEMENT PACKAGE VERSION 3 (SEPV3) CONFIGURATION, ALONG WITH THE SUPPORTING INTEGRATED PRODUCT SUPPORT (IPS), REPAIR OF DEFECTIVE GOVERNMENT",4/22/2022,1/21/2026,FALSE,,,,HIGH,,GENERAL DYNAMICS LAND SYSTEMS INC.,HAWKSQF848W7,LARGE ($500M-1B),12/14/2018,1,60,0,35
695995373.6,CONT_AWD_W31P4Q24F0144_9700_W31P4Q24D0019_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,W31P4Q24F0144,PURCHASE HIGH MOBILITY ARTILLERY ROCKET SYSTEM (HIMARS) FOR UNITED STATES (US) ARMY AND FOREIGN MILITARY SALES (FMS).,6/30/2028,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,XFJMYSYFJEK4,LARGE ($500M-1B),5/8/2024,1,100,0,42
693325212.9,CONT_AWD_N0002409C6247_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002409C6247,"PROCUREMENT OF ENGINEERING SERVICES AND SUPPORT OF THE AN/BVY-1 INTEGRATED SUBMARINE IMAGING SYSTEM (ISIS) AND FOR THE PRODUCTION OF TEN (10) AN/BVY-1(V)1 INTEGRATED CONTROL AND DISPLAY (IC&D) CABINETS. SERVICES WILL INCLUDE DESIGN, DEVELOPMENT, TESTING, REVERSE ENGINEERING, TECHNOLOGY INSERTION/ RE",3/9/2024,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,CWM4UN76ZQW8,LARGE ($500M-1B),7/17/2009,1,100,0,32
690744779.9,CONT_AWD_DAAH2300C0347_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,DAAH2300C0347,,10/29/2010,1/21/2026,FALSE,,,,HIGH,,GENERAL ELECTRIC COMPANY,J1T1FEN3PWX6,LARGE ($500M-1B),9/14/2000,1,100,0,10
689771623,CONT_AWD_FA861118F0022_9700_FA861113D2850_9700,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA861118F0022,IGF::OT::IGF RACR CONTRACT NUMBER SPIIN NUMBER CORRECTION AND CLIN NUMBER UPDATE FOR CDRLS NSP,2/29/2024,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),3/13/2018,1,100,0,87
689426152,CONT_AWD_N0002409C2100_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0002409C2100,COMMON  MISSILE COMPARTMENT,10/1/2014,1/21/2026,FALSE,,,,HIGH,,ELECTRIC BOAT CORPORATION,E7BEKJ4V9528,LARGE ($500M-1B),12/23/2008,1,100,0,28
686227113,CONT_AWD_FA868123CB001_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA868123CB001,SMALL DIAMETER BOMB INCREMENT II,8/8/2028,1/21/2026,FALSE,,,,HIGH,,RAYTHEON COMPANY,VTEWM5QSE598,LARGE ($500M-1B),3/23/2023,1,100,0,86
685763839.6,CONT_AWD_DAAJ0988CA084_9700_-NONE-_-NONE-,Department of Defense,Defense Contract Management Agency,DoD; $500M+; 100 subs; Very active prime,90,DAAJ0988CA084,,9/30/1997,1/21/2026,FALSE,,,,HIGH,,GENERAL ELECTRIC COMPANY,E3HYKKLT5ZT1,LARGE ($500M-1B),5/15/1988,1,100,0,11
684030646.8,CONT_AWD_FA872619F0096_9700_47QTCK18D0001_4732,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA872619F0096,COMMON COMPUTING ENVIRONMENT (CCE) FOLLOW-ON,9/7/2025,1/21/2026,FALSE,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,LARGE ($500M-1B),9/10/2019,1,100,0,14
683927980.2,CONT_AWD_0037_9700_W31P4Q05A0031_9700,Department of Defense,Department of the Army,DoD; $500M+; 100 subs; Very active prime,90,37,"IGF::CL,CT::IGF TASK ORDER AWARD",2/2/2018,1/21/2026,FALSE,,,,HIGH,,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,MMLKPW9JLX64,LARGE ($500M-1B),2/21/2014,1,100,0,14
683120479.8,CONT_AWD_FA861505C6002_9700_-NONE-_-NONE-,Department of Defense,Department of the Air Force,DoD; $500M+; 100 subs; Very active prime,90,FA861505C6002,TAS::57 3010::TAS 200511!000157!5700!FA8615!ASC/YPK !FA861505C6002 !A!N! !N! ! !20050719!20060712!008016958!008016958!834951691!N!LOCKHEED MARTIN CORPORATION !LOCKHEED BLVD !FORT WORTH !TX!76101!27000!439!48!FORT WORTH !TARRANT !TEXAS !+000067730000!Y!N!000083539000!1510!AIRCRAFT FIXED WING !A1C!OTH,12/31/2025,1/21/2026,FALSE,,,,HIGH,,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,LARGE ($500M-1B),7/19/2005,1,100,0,87
681361889.6,CONT_AWD_N0001912C0060_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0001912C0060,LRIP 7 AAC,10/15/2017,1/21/2026,FALSE,,,,HIGH,,RTX CORPORATION,QN1BCFY7JDJ5,LARGE ($500M-1B),9/28/2012,1,100,0,41
678957296.1,CONT_AWD_N0003022C6002_9700_-NONE-_-NONE-,Department of Defense,Department of the Navy,DoD; $500M+; 100 subs; Very active prime,90,N0003022C6002,GUIDANCE TES FY22 EO14042,9/30/2025,1/21/2026,FALSE,,,,HIGH,,"THE CHARLES STARK DRAPER LABORATORY, INC.",GTJHZE4M7YK1,LARGE ($500M-1B),10/1/2021,1,100,0,10
